time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2022-11-01 13:00:00,20551.54,20361.4,20543.62,4401.58,90093256.96,20421.79,direct,
2022-11-01 14:00:00,20479.38,20336.33,20421.79,6245.25,127426614.21,20401.43,direct,
2022-11-01 15:00:00,20459.67,20390.65,20401.43,2525.95,51587116.45,20443.68,direct,
2022-11-01 16:00:00,20511.56,20377.48,20443.68,2981.38,60940715.46,20406.36,direct,
2022-11-01 17:00:00,20451.72,20398.41,20406.36,1699.77,34716002.16,20435.55,direct,
2022-11-01 18:00:00,20469.74,20405.85,20435.55,2038.36,41654975.71,20463.07,direct,
2022-11-01 19:00:00,20496.36,20431.78,20463.07,1606.04,32861384.03,20446.63,direct,
2022-11-01 20:00:00,20488.1,20434.29,20446.63,1177.36,24086242.53,20479.43,direct,
2022-11-01 21:00:00,20491.37,20429.73,20479.43,967.24,19799930.2,20448.48,direct,
2022-11-01 22:00:00,20484.46,20431.54,20448.48,1606.01,32847545.38,20475.71,direct,
2022-11-01 23:00:00,20501.27,20456.32,20475.71,1139.13,23329780.52,20480.27,direct,
2022-11-02 00:00:00,20531.63,20411.56,20480.27,2387.03,48863902.67,20513.84,direct,
2022-11-02 01:00:00,20531.52,20501.2,20513.84,881.6,18088856.59,20506.05,direct,
2022-11-02 02:00:00,20524.86,20463.17,20506.05,1285.67,26353478.1,20512.77,direct,
2022-11-02 03:00:00,20551.39,20498.69,20512.77,1270.6,26077878.1,20518.79,direct,
2022-11-02 04:00:00,20549.35,20508.31,20518.79,1341.92,27546841.51,20517.37,direct,
2022-11-02 05:00:00,20556.9,20476.79,20517.37,1244.39,25528421.57,20486.12,direct,
2022-11-02 06:00:00,20489.86,20460.12,20486.12,859.82,17602947.76,20474.29,direct,
2022-11-02 07:00:00,20484.2,20356.95,20474.29,2463.02,50261516.15,20423.15,direct,
2022-11-02 08:00:00,20500.01,20407.88,20423.15,1484.95,30360153.5,20499.99,direct,
2022-11-02 09:00:00,20533.39,20420.79,20499.99,2031.31,41600243.85,20463.8,direct,
2022-11-02 10:00:00,20467.07,20347.64,20463.8,2912.9,59421394.57,20410.6,direct,
2022-11-02 11:00:00,20463.67,20409.18,20410.6,1557.09,31826312.88,20430.42,direct,
2022-11-02 12:00:00,20442.8,20363.32,20430.42,3319.3,67741635.47,20396.57,direct,
2022-11-02 13:00:00,20422.21,20362.77,20396.57,3622.29,73873618.34,20398.23,direct,
2022-11-02 14:00:00,20456.73,20394.5,20398.23,3146.01,64247034.64,20433.52,direct,
2022-11-02 15:00:00,20436.77,20401.58,20433.52,1916.9,39140211.83,20409.76,direct,
2022-11-02 16:00:00,20542.89,20375.03,20409.76,2777.64,56747640.51,20526.39,direct,
2022-11-02 17:00:00,20529.9,20363.7,20526.39,3986.53,81615443.93,20439.34,direct,
2022-11-02 18:00:00,20801.56,20270.36,20439.34,25938.36,534336869.2,20472.77,direct,
2022-11-02 19:00:00,20605.94,20137.65,20472.77,13229.2,269260070.92,20252.25,direct,
2022-11-02 20:00:00,20278.96,20107.15,20252.25,5921.85,119531040.68,20172.6,direct,
2022-11-02 21:00:00,20186.36,20065.76,20172.6,2950.87,59413098.46,20151.65,direct,
2022-11-02 22:00:00,20169.27,20061.18,20151.65,2527.3,50824074.04,20106.53,direct,
2022-11-02 23:00:00,20165.34,20075.74,20106.53,2038.31,41043686.91,20150.33,direct,
2022-11-03 00:00:00,20217.54,20121.86,20150.33,2508.51,50607463.96,20199.77,direct,
2022-11-03 01:00:00,20332.84,20195.74,20199.77,2878.07,58308601.17,20304.16,direct,
2022-11-03 02:00:00,20336.38,20276.98,20304.16,2065.05,41946856.08,20283.13,direct,
2022-11-03 03:00:00,20333.85,20283.13,20283.13,1359.74,27615800.5,20308.41,direct,
2022-11-03 04:00:00,20385.92,20308.41,20308.41,2058.25,41898384.4,20355.33,direct,
2022-11-03 05:00:00,20385.18,20341.06,20355.33,1489.52,30328415.2,20376.37,direct,
2022-11-03 06:00:00,20382.92,20304.33,20376.37,1452.68,29537863.23,20307.69,direct,
2022-11-03 07:00:00,20359.83,20280.41,20307.69,1665.06,33822072.26,20300.85,direct,
2022-11-03 08:00:00,20329.06,20254.35,20300.85,1620.76,32883596.04,20296.48,direct,
2022-11-03 09:00:00,20332.63,20281.43,20296.48,1492.35,30300393.81,20316.68,direct,
2022-11-03 10:00:00,20336.02,20258.35,20316.68,2027.04,41119765.2,20262.83,direct,
2022-11-03 11:00:00,20273.02,20052.91,20262.83,3943.41,79492651.02,20125.01,direct,
2022-11-03 12:00:00,20173.0,20040.32,20125.01,3245.39,65250443.18,20108.89,direct,
2022-11-03 13:00:00,20212.63,20096.38,20108.89,4027.9,81193536.32,20104.12,direct,
2022-11-03 14:00:00,20333.8,20089.65,20104.12,5599.26,113358130.48,20315.25,direct,
2022-11-03 15:00:00,20326.61,20212.88,20315.25,3171.4,64258454.56,20248.44,direct,
2022-11-03 16:00:00,20313.17,20243.23,20248.44,2263.88,45897148.34,20295.53,direct,
2022-11-03 17:00:00,20302.14,20220.58,20295.53,1817.47,36805790.57,20227.51,direct,
2022-11-03 18:00:00,20262.76,20177.6,20227.51,2136.75,43217778.97,20243.59,direct,
2022-11-03 19:00:00,20275.99,20233.29,20243.59,1582.0,32032961.32,20263.7,direct,
2022-11-03 20:00:00,20268.44,20219.06,20263.7,1227.22,24833605.56,20237.74,direct,
2022-11-03 21:00:00,20267.33,20232.18,20237.74,897.9,18184025.42,20258.9,direct,
2022-11-03 22:00:00,20268.55,20161.11,20258.9,2481.68,50145340.11,20194.35,direct,
2022-11-03 23:00:00,20220.81,20164.26,20194.35,1122.76,22672706.68,20207.99,direct,
2022-11-04 00:00:00,20303.18,20182.9,20207.99,2159.73,43746060.29,20281.86,direct,
2022-11-04 01:00:00,20314.8,20242.09,20281.86,1441.34,29222575.27,20285.14,direct,
2022-11-04 02:00:00,20321.37,20273.81,20285.14,1167.65,23697357.49,20312.42,direct,
2022-11-04 03:00:00,20327.57,20281.47,20312.42,1232.27,25025017.93,20320.05,direct,
2022-11-04 04:00:00,20348.07,20307.16,20320.05,1274.88,25911677.52,20329.84,direct,
2022-11-04 05:00:00,20483.4,20324.81,20329.84,2264.28,46185109.66,20445.67,direct,
2022-11-04 06:00:00,20682.22,20445.53,20445.67,5012.16,103226129.26,20606.08,direct,
2022-11-04 07:00:00,20623.72,20546.63,20606.08,2277.85,46902617.45,20611.38,direct,
2022-11-04 08:00:00,20654.68,20579.36,20611.38,2722.05,56141181.98,20584.1,direct,
2022-11-04 09:00:00,20628.13,20567.99,20584.1,1863.53,38384170.1,20568.64,direct,
2022-11-04 10:00:00,20661.92,20548.01,20568.64,1712.72,35278199.61,20655.33,direct,
2022-11-04 11:00:00,20655.51,20551.56,20655.33,2216.34,45665369.22,20556.71,direct,
2022-11-04 12:00:00,20771.04,20387.75,20556.71,9096.0,187266767.93,20761.64,direct,
2022-11-04 13:00:00,20887.8,20694.77,20761.64,9018.75,187496601.87,20759.09,direct,
2022-11-04 14:00:00,21295.37,20745.72,20759.09,13483.33,284187901.76,21216.08,direct,
2022-11-04 15:00:00,21245.99,20848.86,21216.08,9228.71,194509294.2,20853.28,direct,
2022-11-04 16:00:00,20897.76,20678.85,20853.28,7935.46,164960417.25,20786.65,direct,
2022-11-04 17:00:00,20823.14,20679.82,20786.65,4548.03,94414843.9,20776.85,direct,
2022-11-04 18:00:00,21049.66,20719.17,20776.85,5233.96,109389283.39,20951.97,direct,
2022-11-04 19:00:00,21101.82,20922.06,20951.97,4911.14,103150018.16,21101.57,direct,
2022-11-04 20:00:00,21147.54,21055.95,21101.57,3979.81,83953014.76,21133.61,direct,
2022-11-04 21:00:00,21201.87,21076.0,21133.61,1794.76,37913352.37,21173.95,direct,
2022-11-04 22:00:00,21206.58,21136.06,21173.95,1888.33,39983121.7,21178.88,direct,
2022-11-04 23:00:00,21203.26,21135.51,21178.88,1466.49,31038003.86,21150.6,direct,
2022-11-05 00:00:00,21440.76,21085.76,21150.6,4993.16,106289609.43,21433.43,direct,
2022-11-05 01:00:00,21445.85,21321.99,21433.43,1781.56,38062063.49,21364.1,direct,
2022-11-05 02:00:00,21415.33,21348.97,21364.1,1344.84,28746794.72,21387.69,direct,
2022-11-05 03:00:00,21471.49,21380.78,21387.69,1850.28,39646520.42,21447.61,direct,
2022-11-05 04:00:00,21467.72,21369.58,21447.61,1294.1,27727323.45,21369.58,direct,
2022-11-05 05:00:00,21429.49,21367.88,21369.58,967.4,20703704.32,21391.88,direct,
2022-11-05 06:00:00,21441.88,21376.39,21391.88,940.76,20139890.37,21406.05,direct,
2022-11-05 07:00:00,21416.52,21386.43,21406.05,673.62,14416013.51,21388.83,direct,
2022-11-05 08:00:00,21391.5,21244.69,21388.83,1908.83,40677817.24,21295.09,direct,
2022-11-05 09:00:00,21326.3,21244.62,21295.09,1206.37,25676437.97,21291.43,direct,
2022-11-05 10:00:00,21324.01,21286.66,21291.43,838.56,17867028.75,21321.33,direct,
2022-11-05 11:00:00,21425.72,21316.46,21321.33,1763.3,37713559.03,21406.67,direct,
2022-11-05 12:00:00,21422.96,21291.07,21406.67,1785.23,38090475.58,21313.02,direct,
2022-11-05 13:00:00,21325.72,21252.1,21313.02,1213.98,25837442.65,21273.19,direct,
2022-11-05 14:00:00,21329.22,21217.28,21273.19,1719.02,36562610.08,21278.85,direct,
2022-11-05 15:00:00,21352.64,21268.79,21278.85,1230.24,26215110.47,21301.34,direct,
2022-11-05 16:00:00,21344.82,21299.83,21301.34,867.03,18490110.48,21324.84,direct,
2022-11-05 17:00:00,21335.5,21272.12,21324.84,972.75,20732741.78,21322.38,direct,
2022-11-05 18:00:00,21334.35,21264.44,21322.38,1399.1,29795605.99,21293.06,direct,
2022-11-05 19:00:00,21345.92,21288.01,21293.06,1112.27,23711134.81,21332.37,direct,
2022-11-05 20:00:00,21377.57,21324.67,21332.37,861.99,18402229.19,21357.38,direct,
2022-11-05 21:00:00,21360.71,21327.32,21357.38,591.13,12613729.17,21336.17,direct,
2022-11-05 22:00:00,21347.78,21292.53,21336.17,667.3,14226450.22,21300.23,direct,
2022-11-05 23:00:00,21312.6,21242.3,21300.23,1121.02,23851625.43,21301.57,direct,
2022-11-06 00:00:00,21363.27,21293.75,21301.57,1114.27,23768246.21,21326.29,direct,
2022-11-06 01:00:00,21345.55,21198.33,21326.29,1696.4,36080046.41,21200.78,direct,
2022-11-06 02:00:00,21280.22,21197.92,21200.78,1063.46,22586868.46,21240.46,direct,
2022-11-06 03:00:00,21255.22,21211.3,21240.46,582.4,12369916.81,21235.77,direct,
2022-11-06 04:00:00,21252.39,21216.41,21235.77,462.1,9812349.02,21230.1,direct,
2022-11-06 05:00:00,21242.14,21147.41,21230.1,998.1,21146456.48,21156.94,direct,
2022-11-06 06:00:00,21190.07,21148.51,21156.94,504.9,10687887.53,21173.04,direct,
2022-11-06 07:00:00,21205.25,21160.87,21173.04,609.21,12907684.61,21194.79,direct,
2022-11-06 08:00:00,21304.87,21177.53,21194.79,1244.82,26438719.88,21251.25,direct,
2022-11-06 09:00:00,21295.83,21234.38,21251.25,723.91,15392791.28,21239.34,direct,
2022-11-06 10:00:00,21279.66,21237.17,21239.34,509.39,10826829.87,21266.05,direct,
2022-11-06 11:00:00,21275.19,21181.02,21266.05,1043.23,22146088.21,21253.49,direct,
2022-11-06 12:00:00,21269.22,21219.45,21253.49,807.6,17154282.01,21228.61,direct,
2022-11-06 13:00:00,21246.54,21207.75,21228.61,904.96,19209020.35,21217.3,direct,
2022-11-06 14:00:00,21257.58,21191.46,21217.3,941.09,19976330.26,21225.52,direct,
2022-11-06 15:00:00,21285.54,21224.77,21225.52,1315.17,27969397.23,21244.65,direct,
2022-11-06 16:00:00,21274.59,21160.0,21244.65,1713.32,36365617.39,21259.62,direct,
2022-11-06 17:00:00,21279.31,21221.58,21259.62,911.44,19368668.35,21250.35,direct,
2022-11-06 18:00:00,21250.35,21199.08,21250.35,1110.84,23574129.11,21222.53,direct,
2022-11-06 19:00:00,21237.34,21172.92,21222.53,1242.25,26331830.01,21197.55,direct,
2022-11-06 20:00:00,21207.67,21161.85,21197.55,987.88,20928036.37,21207.25,direct,
2022-11-06 21:00:00,21212.54,21118.69,21207.25,1346.27,28502278.75,21130.06,direct,
2022-11-06 22:00:00,21174.94,21049.8,21130.06,1946.19,41100361.63,21140.37,direct,
2022-11-06 23:00:00,21148.75,20893.65,21140.37,3921.73,82316400.4,20910.59,direct,
2022-11-07 00:00:00,20950.44,20847.51,20910.59,3285.57,68692686.55,20900.02,direct,
2022-11-07 01:00:00,20998.27,20825.23,20900.02,3529.35,73781106.19,20986.65,direct,
2022-11-07 02:00:00,21066.63,20962.25,20986.65,2520.98,52953184.55,20985.86,direct,
2022-11-07 03:00:00,20987.34,20877.69,20985.86,2647.69,55368285.0,20912.1,direct,
2022-11-07 04:00:00,20912.2,20821.5,20912.1,2371.39,49475512.82,20890.34,direct,
2022-11-07 05:00:00,20912.28,20847.77,20890.34,1842.11,38463271.64,20857.66,direct,
2022-11-07 06:00:00,20904.64,20800.97,20857.66,2759.18,57537329.28,20862.24,direct,
2022-11-07 07:00:00,20864.16,20616.86,20862.24,4748.83,98459856.3,20633.45,direct,
2022-11-07 08:00:00,20720.59,20586.63,20633.45,3589.6,74179635.48,20715.67,direct,
2022-11-07 09:00:00,20754.23,20681.85,20715.67,1905.0,39486516.28,20682.69,direct,
2022-11-07 10:00:00,20806.99,20681.15,20682.69,2341.66,48612361.88,20757.47,direct,
2022-11-07 11:00:00,20779.54,20725.01,20757.47,1464.39,30387963.84,20729.76,direct,
2022-11-07 12:00:00,20769.79,20694.72,20729.76,2386.06,49455325.22,20761.69,direct,
2022-11-07 13:00:00,20795.68,20701.58,20761.69,2724.06,56501406.48,20725.71,direct,
2022-11-07 14:00:00,20759.09,20634.23,20725.71,4901.22,101421109.6,20639.46,direct,
2022-11-07 15:00:00,20772.92,20639.46,20639.46,4556.54,94393141.7,20767.24,direct,
2022-11-07 16:00:00,20799.79,20662.32,20767.24,2684.62,55693546.62,20662.32,direct,
2022-11-07 17:00:00,20717.86,20655.52,20662.32,1892.88,39163600.72,20699.98,direct,
2022-11-07 18:00:00,20729.46,20687.6,20699.98,2435.28,50433899.61,20708.58,direct,
2022-11-07 19:00:00,20888.14,20704.52,20708.58,2916.76,60676339.17,20845.62,direct,
2022-11-07 20:00:00,20889.0,20800.59,20845.62,2167.19,45178641.62,20805.02,direct,
2022-11-07 21:00:00,20831.33,20625.94,20805.02,2604.58,53964344.28,20683.02,direct,
2022-11-07 22:00:00,20685.0,20395.49,20683.02,5366.85,110207218.61,20463.63,direct,
2022-11-07 23:00:00,20608.06,20456.03,20463.63,4980.57,102327808.36,20593.73,direct,
2022-11-08 00:00:00,20629.3,20504.97,20593.73,3007.88,61890955.62,20517.09,direct,
2022-11-08 01:00:00,20639.93,20499.55,20517.09,1979.55,40771186.03,20630.77,direct,
2022-11-08 02:00:00,20672.25,20446.05,20630.77,2727.06,56145540.88,20454.24,direct,
2022-11-08 03:00:00,20535.26,20125.41,20454.24,10930.4,222394434.36,20157.76,direct,
2022-11-08 04:00:00,20241.84,19566.09,20157.76,14637.05,290102674.03,19651.27,direct,
2022-11-08 05:00:00,19729.22,19372.65,19651.27,10084.5,197576510.87,19706.9,direct,
2022-11-08 06:00:00,19859.9,19657.52,19706.9,5748.4,113619047.98,19790.29,direct,
2022-11-08 07:00:00,19855.58,19727.84,19790.29,3714.79,73518112.41,19803.21,direct,
2022-11-08 08:00:00,19804.48,19671.9,19803.21,4338.15,85605352.06,19736.0,direct,
2022-11-08 09:00:00,19795.19,19704.16,19736.0,2858.97,56478321.02,19776.48,direct,
2022-11-08 10:00:00,19786.48,19660.72,19776.48,2798.19,55204406.4,19693.57,direct,
2022-11-08 11:00:00,19738.74,19601.74,19693.57,3809.93,75011377.38,19704.6,direct,
2022-11-08 12:00:00,19748.94,19654.49,19704.6,2965.42,58424237.67,19728.81,direct,
2022-11-08 13:00:00,19730.46,19543.09,19728.81,4180.43,82148014.59,19558.0,direct,
2022-11-08 14:00:00,19648.07,19326.43,19558.0,10680.03,208113523.29,19420.3,direct,
2022-11-08 15:00:00,19516.1,19278.26,19420.3,9195.09,178343937.02,19514.42,direct,
2022-11-08 16:00:00,20659.84,19490.93,19514.42,18501.56,373890810.63,20371.24,direct,
2022-11-08 17:00:00,20435.75,19333.06,20371.24,14998.2,297893375.06,19339.76,direct,
2022-11-08 18:00:00,19530.51,18611.38,19339.76,23629.2,446173955.75,18624.49,direct,
2022-11-08 19:00:00,18715.56,17452.87,18624.49,23501.28,428123694.05,18267.98,direct,
2022-11-08 20:00:00,18488.87,17993.46,18267.98,14595.59,265715025.96,18175.0,direct,
2022-11-08 21:00:00,18705.35,18154.83,18175.0,8685.09,160029870.25,18700.83,direct,
2022-11-08 22:00:00,18724.99,18385.09,18700.83,5572.56,103432890.21,18464.31,direct,
2022-11-08 23:00:00,18639.93,18376.07,18464.31,5159.85,95472118.22,18544.7,direct,
2022-11-09 00:00:00,18581.64,18324.52,18544.7,5270.34,97319630.38,18332.12,direct,
2022-11-09 01:00:00,18483.85,18294.33,18332.12,5305.63,97625372.93,18317.27,direct,
2022-11-09 02:00:00,18417.43,18107.4,18317.27,5319.05,97170675.47,18120.27,direct,
2022-11-09 03:00:00,18332.12,17992.83,18120.27,5983.36,108663780.85,18306.98,direct,
2022-11-09 04:00:00,18374.02,18184.11,18306.98,4684.83,85625097.76,18242.47,direct,
2022-11-09 05:00:00,18496.42,18166.45,18242.47,4565.84,83670531.64,18379.41,direct,
2022-11-09 06:00:00,18442.85,18286.38,18379.41,3331.8,61229255.42,18292.63,direct,
2022-11-09 07:00:00,18338.26,18197.56,18292.63,3319.57,60669536.49,18229.32,direct,
2022-11-09 08:00:00,18243.84,18037.16,18229.32,5861.4,106240666.52,18140.04,direct,
2022-11-09 09:00:00,18142.43,17618.93,18140.04,11037.77,196996931.42,17744.51,direct,
2022-11-09 10:00:00,17813.4,17272.27,17744.51,17057.99,298335007.24,17635.42,direct,
2022-11-09 11:00:00,17830.32,17513.58,17635.42,7251.42,128310729.38,17794.96,direct,
2022-11-09 12:00:00,17962.81,17420.4,17794.96,12962.03,230204045.11,17597.78,direct,
2022-11-09 13:00:00,17684.57,17308.53,17597.78,11458.3,200554606.63,17572.84,direct,
2022-11-09 14:00:00,17801.14,17370.21,17572.84,9261.06,162719517.75,17644.52,direct,
2022-11-09 15:00:00,17826.02,17071.58,17644.52,16816.35,291989599.77,17193.05,direct,
2022-11-09 16:00:00,17287.42,16886.01,17193.05,12146.66,208041543.03,17077.99,direct,
2022-11-09 17:00:00,17194.78,16835.97,17077.99,13510.89,229527733.67,16957.5,direct,
2022-11-09 18:00:00,17009.58,16471.75,16957.5,17982.19,300797443.68,16596.99,direct,
2022-11-09 19:00:00,17010.65,16593.51,16596.99,12589.73,211852513.13,16791.62,direct,
2022-11-09 20:00:00,16922.44,16222.06,16791.62,14684.76,242658814.57,16280.26,direct,
2022-11-09 21:00:00,16311.34,15693.12,16280.26,21797.48,347873342.84,15732.48,direct,
2022-11-09 22:00:00,16033.87,15595.6,15732.48,11868.27,188017419.56,15853.92,direct,
2022-11-09 23:00:00,15856.04,15546.97,15853.92,11452.2,179825292.63,15820.02,direct,
2022-11-10 00:00:00,16186.26,15674.81,15820.02,10117.11,161891483.67,16181.53,direct,
2022-11-10 01:00:00,16333.61,16039.19,16181.53,8071.06,130695692.15,16091.46,direct,
2022-11-10 02:00:00,16157.01,15991.46,16091.46,6092.05,97955339.07,16126.31,direct,
2022-11-10 03:00:00,16528.94,16103.07,16126.31,6757.94,110487708.53,16342.13,direct,
2022-11-10 04:00:00,16437.41,16160.5,16342.13,5768.26,93992687.73,16430.92,direct,
2022-11-10 05:00:00,16738.76,16429.81,16430.92,8363.05,139168276.95,16700.11,direct,
2022-11-10 06:00:00,16859.5,16493.17,16700.11,6386.62,106481519.19,16638.73,direct,
2022-11-10 07:00:00,16860.17,16567.73,16638.73,5994.51,100110037.26,16751.69,direct,
2022-11-10 08:00:00,17019.99,16525.45,16751.69,5161.81,86143317.65,16945.8,direct,
2022-11-10 09:00:00,16952.7,16653.89,16945.8,4568.96,76773310.12,16726.26,direct,
2022-11-10 10:00:00,16776.59,16258.87,16726.26,6719.35,110761224.01,16295.24,direct,
2022-11-10 11:00:00,16431.78,16154.42,16295.24,5619.05,91646731.96,16250.06,direct,
2022-11-10 12:00:00,16610.27,16234.13,16250.06,9451.0,154759241.15,16485.87,direct,
2022-11-10 13:00:00,17595.45,16458.72,16485.87,12438.57,212870358.97,17546.72,direct,
2022-11-10 14:00:00,17647.35,17323.28,17546.72,10562.77,184283478.7,17578.51,direct,
2022-11-10 15:00:00,17901.54,17359.07,17578.51,10719.58,188855412.92,17528.41,direct,
2022-11-10 16:00:00,17953.01,17423.98,17528.41,9114.86,161755310.77,17772.45,direct,
2022-11-10 17:00:00,17807.58,17109.9,17772.45,6148.24,107554182.09,17185.28,direct,
2022-11-10 18:00:00,17445.01,17167.73,17185.28,3680.04,63710562.12,17338.53,direct,
2022-11-10 19:00:00,17471.42,17209.45,17338.53,3641.9,63172782.59,17431.69,direct,
2022-11-10 20:00:00,18106.75,17346.03,17431.69,7453.92,131840716.56,18105.93,direct,
2022-11-10 21:00:00,18113.28,17720.12,18105.93,6401.25,114527487.24,17810.47,direct,
2022-11-10 22:00:00,17848.55,17627.95,17810.47,3727.4,66167970.3,17783.3,direct,
2022-11-10 23:00:00,17810.94,17447.94,17783.3,4527.28,79514397.03,17559.67,direct,
2022-11-11 00:00:00,17611.62,17362.91,17559.67,3597.09,62947856.13,17513.9,direct,
2022-11-11 01:00:00,17644.1,17163.95,17513.9,4498.18,78350974.25,17220.85,direct,
2022-11-11 02:00:00,17298.15,17007.39,17220.85,3745.66,64178160.3,17161.56,direct,
2022-11-11 03:00:00,17164.44,16836.85,17161.56,3662.45,62150501.55,17003.92,direct,
2022-11-11 04:00:00,17117.22,16946.23,17003.92,3163.47,53852313.43,17021.42,direct,
2022-11-11 05:00:00,17343.55,17001.61,17021.42,3652.97,62715965.46,17312.21,direct,
2022-11-11 06:00:00,17379.96,17130.09,17312.21,3261.25,56249168.59,17224.69,direct,
2022-11-11 07:00:00,17443.89,17115.26,17224.69,3193.41,55355790.5,17368.57,direct,
2022-11-11 08:00:00,17473.97,17241.36,17368.57,3609.4,62656946.31,17370.96,direct,
2022-11-11 09:00:00,17397.59,17272.97,17370.96,2352.83,40788451.07,17355.53,direct,
2022-11-11 10:00:00,17382.03,17205.3,17355.53,2736.21,47293420.91,17294.72,direct,
2022-11-11 11:00:00,17427.22,17264.54,17294.72,2497.16,43405167.03,17323.74,direct,
2022-11-11 12:00:00,17387.21,17229.52,17323.74,3265.62,56612942.05,17377.33,direct,
2022-11-11 13:00:00,17510.9,17277.41,17377.33,3129.29,54514492.67,17284.56,direct,
2022-11-11 14:00:00,17287.59,16383.43,17284.56,14511.92,243229723.6,16893.12,direct,
2022-11-11 15:00:00,17009.08,16661.73,16893.12,6215.78,104777026.73,16840.76,direct,
2022-11-11 16:00:00,16893.13,16536.25,16840.76,5687.33,95074485.68,16797.17,direct,
2022-11-11 17:00:00,16916.64,16717.12,16797.17,4854.95,81599997.47,16872.92,direct,
2022-11-11 18:00:00,17000.87,16766.6,16872.92,4321.19,72996013.27,16797.93,direct,
2022-11-11 19:00:00,16846.41,16646.27,16797.93,4282.07,71718758.36,16803.68,direct,
2022-11-11 20:00:00,16820.31,16537.21,16803.68,5633.46,93819341.52,16572.87,direct,
2022-11-11 21:00:00,16850.87,16571.06,16572.87,4893.68,81867483.55,16757.02,direct,
2022-11-11 22:00:00,16938.08,16753.74,16757.02,3287.53,55473220.01,16874.31,direct,
2022-11-11 23:00:00,17084.31,16793.58,16874.31,3895.91,65886137.79,17007.72,direct,
2022-11-12 00:00:00,17067.53,16816.24,17007.72,2961.79,50102246.1,16852.1,direct,
2022-11-12 01:00:00,16888.06,16770.23,16852.1,1722.16,28987729.8,16855.21,direct,
2022-11-12 02:00:00,16963.0,16822.53,16855.21,1479.1,24992461.06,16853.25,direct,
2022-11-12 03:00:00,16894.76,16745.66,16853.25,1671.7,28132333.08,16875.7,direct,
2022-11-12 04:00:00,16902.58,16710.12,16875.7,1834.68,30811531.12,16725.8,direct,
2022-11-12 05:00:00,16747.56,16603.78,16725.8,2260.94,37709727.17,16664.37,direct,
2022-11-12 06:00:00,16772.71,16642.34,16664.37,1495.07,24994696.39,16725.8,direct,
2022-11-12 07:00:00,16828.14,16720.82,16725.8,1568.11,26303582.78,16780.02,direct,
2022-11-12 08:00:00,16855.93,16688.16,16780.02,1322.02,22176480.93,16797.71,direct,
2022-11-12 09:00:00,16856.37,16756.79,16797.71,1412.59,23752425.43,16819.05,direct,
2022-11-12 10:00:00,16923.19,16775.32,16819.05,1497.27,25211656.59,16805.73,direct,
2022-11-12 11:00:00,16851.86,16756.6,16805.73,1011.47,16996960.28,16836.32,direct,
2022-11-12 12:00:00,16883.01,16784.7,16836.32,1101.84,18547837.68,16835.01,direct,
2022-11-12 13:00:00,16837.97,16730.9,16835.01,1378.8,23144212.0,16810.92,direct,
2022-11-12 14:00:00,16939.11,16769.6,16810.92,2029.41,34191128.48,16874.36,direct,
2022-11-12 15:00:00,16964.2,16846.1,16874.36,1758.33,29730138.88,16902.84,direct,
2022-11-12 16:00:00,16932.35,16843.8,16902.84,1186.36,20020825.32,16860.57,direct,
2022-11-12 17:00:00,16882.23,16835.5,16860.57,930.08,15682355.47,16867.99,direct,
2022-11-12 18:00:00,16876.61,16803.08,16867.99,1284.15,21620003.48,16843.29,direct,
2022-11-12 19:00:00,16878.39,16822.22,16843.29,876.23,14767335.66,16871.22,direct,
2022-11-12 20:00:00,16878.25,16769.35,16871.22,1137.04,19130249.6,16797.3,direct,
2022-11-12 21:00:00,16829.72,16747.64,16797.3,1073.91,18033562.84,16793.02,direct,
2022-11-12 22:00:00,16827.12,16767.24,16793.02,643.37,10809973.56,16808.2,direct,
2022-11-12 23:00:00,16813.6,16737.24,16808.2,994.76,16686914.24,16773.9,direct,
2022-11-13 00:00:00,16852.35,16750.42,16773.9,1129.37,18980045.73,16817.67,direct,
2022-11-13 01:00:00,16874.95,16816.01,16817.67,724.29,12197863.62,16849.06,direct,
2022-11-13 02:00:00,16877.48,16830.72,16849.06,583.62,9837286.03,16866.09,direct,
2022-11-13 03:00:00,16921.72,16841.38,16866.09,1044.73,17641573.77,16890.89,direct,
2022-11-13 04:00:00,16899.23,16827.87,16890.89,708.33,11946420.82,16838.04,direct,
2022-11-13 05:00:00,16845.25,16811.94,16838.04,580.75,9773773.72,16833.69,direct,
2022-11-13 06:00:00,16838.77,16657.5,16833.69,1332.24,22316452.99,16659.13,direct,
2022-11-13 07:00:00,16760.22,16544.66,16659.13,1979.86,33012531.06,16744.79,direct,
2022-11-13 08:00:00,16765.53,16591.96,16744.79,1380.53,23035148.57,16626.97,direct,
2022-11-13 09:00:00,16645.83,16428.12,16626.97,2327.21,38431723.34,16513.93,direct,
2022-11-13 10:00:00,16594.86,16482.18,16513.93,1210.6,20035073.25,16555.98,direct,
2022-11-13 11:00:00,16692.98,16536.49,16555.98,1215.74,20201950.75,16631.56,direct,
2022-11-13 12:00:00,16640.38,16568.07,16631.56,936.94,15549139.41,16583.81,direct,
2022-11-13 13:00:00,16678.75,16564.84,16583.81,1327.15,22061324.74,16646.11,direct,
2022-11-13 14:00:00,16686.6,16603.77,16646.11,1480.8,24657825.99,16613.93,direct,
2022-11-13 15:00:00,16628.65,16501.21,16613.93,1662.52,27532863.8,16555.31,direct,
